key,value,date
Argentine,0,1814
Argentine,0,1815
Argentine,0,1816
Argentine,0,1817
Argentine,0,1818
Argentine,0,1819
Argentine,0,1820
Argentine,0,1821
Argentine,0,1822
Argentine,0,1823
Argentine,0,1824
Argentine,0,1825
Argentine,0,1826
Argentine,0,1827
Argentine,0,1828
Argentine,0,1829
Argentine,0,1830
Argentine,0,1831
Argentine,0,1832
Argentine,0,1833
Argentine,0,1834
Argentine,0,1835
Argentine,0,1836
Argentine,0,1837
Argentine,0,1838
Argentine,0,1839
Argentine,0,1840
Argentine,0,1841
Argentine,0,1842
Argentine,0,1843
Argentine,0,1844
Argentine,0,1845
Argentine,0,1846
Argentine,0,1847
Argentine,0,1848
Argentine,0,1849
Argentine,0,1850
Argentine,0,1851
Argentine,0,1852
Argentine,0,1853
Argentine,0,1854
Argentine,0,1855
Argentine,0,1856
Argentine,0,1857
Argentine,0,1858
Argentine,0,1859
Argentine,0,1860
Argentine,0,1861
Argentine,0,1862
Argentine,0,1863
Argentine,0,1864
Argentine,0,1865
Argentine,0,1866
Argentine,0,1867
Argentine,0,1868
Argentine,0,1869
Argentine,0,1870
Argentine,0,1871
Argentine,0,1872
Argentine,0,1873
Argentine,0,1874
Argentine,0,1875
Argentine,0,1876
Argentine,0,1877
Argentine,0,1878
Argentine,0,1879
Argentine,0,1880
Argentine,0,1881
Argentine,0,1882
Argentine,0,1883
Argentine,0,1884
Argentine,0,1885
Argentine,0,1886
Argentine,1,1887
Argentine,0,1888
Argentine,0,1889
Argentine,0,1890
Argentine,0,1891
Argentine,2,1892
Argentine,0,1893
Argentine,1,1894
Argentine,1,1895
Argentine,1,1896
Argentine,2,1897
Argentine,1,1898
Argentine,1,1899
Argentine,0,1900
Argentine,1,1901
Argentine,2,1902
Argentine,0,1903
Argentine,3,1904
Argentine,1,1905
Argentine,1,1906
Argentine,1,1907
Argentine,1,1908
Argentine,1,1909
Argentine,1,1910
Argentine,2,1911
Argentine,0,1912
Argentine,3,1913
Argentine,1,1914
Argentine,1,1915
Argentine,1,1916
Argentine,0,1917
Argentine,0,1918
Argentine,1,1919
Argentine,2,1920
Argentine,3,1921
Argentine,2,1922
Argentine,5,1923
Argentine,3,1924
Argentine,2,1925
Argentine,1,1926
Argentine,0,1927
Argentine,3,1928
Argentine,5,1929
Argentine,2,1930
Argentine,5,1931
Argentine,2,1932
Argentine,3,1933
Argentine,2,1934
Argentine,0,1935
Argentine,4,1936
Argentine,6,1937
Argentine,2,1938
Argentine,1,1939
Argentine,3,1940
Argentine,1,1941
Argentine,3,1942
Argentine,3,1943
Argentine,0,1944
Argentine,0,1945
Argentine,1,1946
Argentine,0,1947
Argentine,0,1948
Argentine,0,1949
Argentine,0,1950
Argentine,1,1951
Argentine,0,1952
Argentine,1,1953
Argentine,2,1954
Argentine,1,1955
Argentine,0,1956
Argentine,0,1957
Argentine,1,1958
Argentine,0,1959
Argentine,0,1960
Argentine,2,1961
Argentine,1,1962
Argentine,3,1963
Argentine,1,1964
Argentine,0,1965
Argentine,0,1966
Argentine,0,1967
Argentine,4,1968
Argentine,1,1969
Argentine,1,1970
Argentine,2,1971
Argentine,2,1972
Argentine,3,1973
Argentine,1,1974
Argentine,1,1975
Argentine,2,1976
Argentine,0,1977
Argentine,1,1978
Argentine,0,1979
Argentine,1,1980
Argentine,0,1981
Argentine,1,1982
Argentine,0,1983
Argentine,0,1984
Argentine,0,1985
Argentine,0,1986
Argentine,0,1987
Argentine,0,1988
Argentine,0,1989
Argentine,0,1990
Argentine,0,1991
Argentine,0,1992
Argentine,0,1993
Argentine,0,1994
Argentine,0,1995
Argentine,0,1996
Argentine,0,1997
Argentine,0,1998
Argentine,0,1999
Argentine,0,2000
Argentine,0,2001
Argentine,0,2002
Argentine,0,2003
Argentine,0,2004
Argentine,0,2005
Argentine,0,2006
Argentine,0,2007
Argentine,0,2008
Argentine,0,2009
Argentine,0,2010
Argentine,0,2011
Argentine,0,2012
Argentine,0,2014
Argentine,0,2015
Argentine,0,2016
Argentine,0,2017
Kuwaiti,0,1730
Kuwaiti,0,1731
Kuwaiti,0,1746
Kuwaiti,0,1753
Kuwaiti,0,1765
Kuwaiti,0,1772
Kuwaiti,0,1782
Kuwaiti,0,1787
Kuwaiti,0,1788
Kuwaiti,0,1789
Kuwaiti,0,1791
Kuwaiti,0,1792
Kuwaiti,0,1793
Kuwaiti,0,1795
Kuwaiti,0,1796
Kuwaiti,0,1797
Kuwaiti,0,1798
Kuwaiti,0,1800
Kuwaiti,0,1801
Kuwaiti,0,1802
Kuwaiti,0,1803
Kuwaiti,0,1804
Kuwaiti,0,1806
Kuwaiti,0,1807
Kuwaiti,0,1808
Kuwaiti,0,1809
Kuwaiti,0,1810
Kuwaiti,0,1811
Kuwaiti,0,1812
Kuwaiti,0,1813
Kuwaiti,0,1814
Kuwaiti,0,1815
Kuwaiti,0,1816
Kuwaiti,0,1817
Kuwaiti,0,1818
Kuwaiti,0,1819
Kuwaiti,0,1820
Kuwaiti,0,1821
Kuwaiti,0,1822
Kuwaiti,0,1823
Kuwaiti,0,1824
Kuwaiti,0,1825
Kuwaiti,0,1826
Kuwaiti,0,1827
Kuwaiti,0,1828
Kuwaiti,0,1829
Kuwaiti,0,1830
Kuwaiti,0,1831
Kuwaiti,0,1832
Kuwaiti,0,1833
Kuwaiti,0,1834
Kuwaiti,0,1835
Kuwaiti,0,1836
Kuwaiti,0,1837
Kuwaiti,0,1838
Kuwaiti,0,1839
Kuwaiti,0,1840
Kuwaiti,0,1841
Kuwaiti,0,1842
Kuwaiti,0,1843
Kuwaiti,0,1844
Kuwaiti,0,1845
Kuwaiti,0,1846
Kuwaiti,0,1847
Kuwaiti,0,1848
Kuwaiti,0,1849
Kuwaiti,0,1850
Kuwaiti,0,1851
Kuwaiti,0,1852
Kuwaiti,0,1853
Kuwaiti,0,1854
Kuwaiti,0,1855
Kuwaiti,0,1856
Kuwaiti,0,1857
Kuwaiti,0,1858
Kuwaiti,0,1859
Kuwaiti,0,1860
Kuwaiti,0,1861
Kuwaiti,0,1862
Kuwaiti,0,1863
Kuwaiti,0,1864
Kuwaiti,0,1865
Kuwaiti,0,1866
Kuwaiti,0,1867
Kuwaiti,0,1868
Kuwaiti,0,1869
Kuwaiti,0,1870
Kuwaiti,0,1871
Kuwaiti,0,1872
Kuwaiti,0,1873
Kuwaiti,0,1874
Kuwaiti,0,1875
Kuwaiti,0,1876
Kuwaiti,0,1877
Kuwaiti,0,1878
Kuwaiti,0,1879
Kuwaiti,0,1880
Kuwaiti,0,1881
Kuwaiti,0,1882
Kuwaiti,0,1883
Kuwaiti,0,1884
Kuwaiti,0,1885
Kuwaiti,0,1886
Kuwaiti,0,1887
Kuwaiti,0,1888
Kuwaiti,0,1889
Kuwaiti,0,1890
Kuwaiti,0,1891
Kuwaiti,0,1892
Kuwaiti,0,1893
Kuwaiti,0,1894
Kuwaiti,0,1895
Kuwaiti,0,1896
Kuwaiti,0,1897
Kuwaiti,0,1898
Kuwaiti,0,1899
Kuwaiti,0,1900
Kuwaiti,0,1901
Kuwaiti,0,1902
Kuwaiti,0,1903
Kuwaiti,0,1904
Kuwaiti,0,1905
Kuwaiti,0,1906
Kuwaiti,0,1907
Kuwaiti,0,1908
Kuwaiti,0,1909
Kuwaiti,0,1910
Kuwaiti,0,1911
Kuwaiti,0,1912
Kuwaiti,0,1913
Kuwaiti,0,1914
Kuwaiti,0,1915
Kuwaiti,0,1916
Kuwaiti,0,1917
Kuwaiti,0,1918
Kuwaiti,0,1919
Kuwaiti,0,1920
Kuwaiti,0,1921
Kuwaiti,0,1922
Kuwaiti,0,1923
Kuwaiti,0,1924
Kuwaiti,0,1925
Kuwaiti,0,1926
Kuwaiti,0,1927
Kuwaiti,0,1928
Kuwaiti,0,1929
Kuwaiti,0,1930
Kuwaiti,0,1931
Kuwaiti,0,1932
Kuwaiti,0,1933
Kuwaiti,0,1934
Kuwaiti,0,1935
Kuwaiti,0,1936
Kuwaiti,0,1937
Kuwaiti,0,1938
Kuwaiti,1,1939
Kuwaiti,0,1940
Kuwaiti,0,1941
Kuwaiti,0,1942
Kuwaiti,0,1943
Kuwaiti,0,1944
Kuwaiti,0,1945
Kuwaiti,0,1946
Kuwaiti,0,1947
Kuwaiti,0,1948
Kuwaiti,0,1949
Kuwaiti,0,1950
Kuwaiti,0,1951
Kuwaiti,0,1952
Kuwaiti,0,1953
Kuwaiti,0,1954
Kuwaiti,0,1955
Kuwaiti,0,1956
Kuwaiti,0,1957
Kuwaiti,0,1958
Kuwaiti,0,1959
Kuwaiti,0,1960
Kuwaiti,0,1961
Kuwaiti,0,1962
Kuwaiti,0,1963
Kuwaiti,0,1964
Kuwaiti,0,1965
Kuwaiti,0,1966
Kuwaiti,0,1967
Kuwaiti,0,1968
Kuwaiti,0,1969
Kuwaiti,0,1970
Kuwaiti,0,1971
Kuwaiti,0,1972
Kuwaiti,0,1973
Kuwaiti,0,1974
Kuwaiti,0,1975
Kuwaiti,0,1976
Kuwaiti,0,1977
Kuwaiti,0,1978
Kuwaiti,0,1979
Kuwaiti,0,1980
Kuwaiti,0,1981
Kuwaiti,0,1982
Kuwaiti,0,1983
Kuwaiti,0,1984
Kuwaiti,0,1985
Kuwaiti,0,1986
Kuwaiti,0,1987
Kuwaiti,0,1988
Kuwaiti,0,1989
Kuwaiti,0,1990
Kuwaiti,0,1991
Kuwaiti,0,1992
Kuwaiti,0,1993
Kuwaiti,0,1994
Kuwaiti,0,1995
Kuwaiti,0,1996
Kuwaiti,0,1997
Kuwaiti,0,1998
Kuwaiti,0,1999
Kuwaiti,0,2000
Kuwaiti,0,2001
Kuwaiti,0,2002
Kuwaiti,0,2003
Kuwaiti,0,2004
Kuwaiti,0,2005
Kuwaiti,0,2006
Kuwaiti,0,2007
Kuwaiti,0,2008
Kuwaiti,0,2009
Kuwaiti,0,2010
Kuwaiti,0,2011
Kuwaiti,0,2012
Kuwaiti,0,2014
Kuwaiti,0,2015
Kuwaiti,0,2016
Kuwaiti,0,2017
Various,0,1730
Various,0,1731
Various,0,1746
Various,0,1753
Various,0,1765
Various,0,1772
Various,0,1782
Various,0,1787
Various,0,1788
Various,0,1789
Various,0,1791
Various,0,1792
Various,0,1793
Various,0,1795
Various,0,1796
Various,0,1797
Various,0,1798
Various,0,1800
Various,0,1801
Various,0,1802
Various,0,1803
Various,0,1804
Various,0,1806
Various,0,1807
Various,0,1808
Various,0,1809
Various,0,1810
Various,0,1811
Various,0,1812
Various,0,1813
Various,0,1814
Various,0,1815
Various,0,1816
Various,0,1817
Various,0,1818
Various,0,1819
Various,0,1820
Various,0,1821
Various,0,1822
Various,0,1823
Various,0,1824
Various,0,1825
Various,0,1826
Various,0,1827
Various,0,1828
Various,0,1829
Various,0,1830
Various,0,1831
Various,0,1832
Various,0,1833
Various,0,1834
Various,0,1835
Various,0,1836
Various,0,1837
Various,0,1838
Various,0,1839
Various,0,1840
Various,0,1841
Various,0,1842
Various,0,1843
Various,0,1844
Various,0,1845
Various,0,1846
Various,0,1847
Various,0,1848
Various,0,1849
Various,0,1850
Various,0,1851
Various,0,1852
Various,0,1853
Various,0,1854
Various,0,1855
Various,0,1856
Various,0,1857
Various,0,1858
Various,0,1859
Various,0,1860
Various,0,1861
Various,0,1862
Various,0,1863
Various,0,1864
Various,0,1865
Various,0,1866
Various,0,1867
Various,0,1868
Various,0,1869
Various,0,1870
Various,0,1871
Various,0,1872
Various,0,1873
Various,0,1874
Various,0,1875
Various,0,1876
Various,0,1877
Various,0,1878
Various,0,1879
Various,0,1880
Various,0,1881
Various,0,1882
Various,0,1883
Various,0,1884
Various,0,1885
Various,0,1886
Various,0,1887
Various,0,1888
Various,0,1889
Various,0,1890
Various,0,1891
Various,0,1892
Various,0,1893
Various,0,1894
Various,0,1895
Various,0,1896
Various,0,1897
Various,0,1898
Various,0,1899
Various,0,1900
Various,0,1901
Various,0,1902
Various,0,1903
Various,0,1904
Various,0,1905
Various,0,1906
Various,0,1907
Various,0,1908
Various,0,1909
Various,0,1910
Various,0,1911
Various,0,1912
Various,0,1913
Various,0,1914
Various,0,1915
Various,0,1916
Various,0,1917
Various,0,1918
Various,0,1919
Various,0,1920
Various,0,1921
Various,0,1922
Various,0,1923
Various,0,1924
Various,0,1925
Various,0,1926
Various,0,1927
Various,0,1928
Various,0,1929
Various,0,1930
Various,0,1931
Various,0,1932
Various,0,1933
Various,0,1934
Various,0,1935
Various,0,1936
Various,0,1937
Various,0,1938
Various,0,1939
Various,0,1940
Various,0,1941
Various,0,1942
Various,0,1943
Various,0,1944
Various,0,1945
Various,0,1946
Various,0,1947
Various,0,1948
Various,0,1949
Various,0,1950
Various,0,1951
Various,0,1952
Various,0,1953
Various,0,1954
Various,0,1955
Various,0,1956
Various,0,1957
Various,0,1958
Various,0,1959
Various,0,1960
Various,0,1961
Various,0,1962
Various,0,1963
Various,0,1964
Various,0,1965
Various,0,1966
Various,0,1967
Various,0,1968
Various,0,1969
Various,0,1970
Various,0,1971
Various,0,1972
Various,0,1973
Various,0,1974
Various,0,1975
Various,0,1976
Various,0,1977
Various,0,1978
Various,0,1979
Various,0,1980
Various,0,1981
Various,0,1982
Various,0,1983
Various,0,1984
Various,0,1985
Various,0,1986
Various,0,1987
Various,0,1988
Various,0,1989
Various,0,1990
Various,0,1991
Various,0,1992
Various,0,1993
Various,0,1994
Various,0,1995
Various,0,1996
Various,0,1997
Various,0,1998
Various,0,1999
Various,0,2000
Various,0,2001
Various,0,2002
Various,0,2003
Various,0,2004
Various,0,2005
Various,0,2006
Various,0,2007
Various,0,2008
Various,0,2009
Various,0,2010
Various,0,2011
Various,0,2012
Various,0,2014
Various,0,2015
Various,0,2016
Various,0,2017
Belgian,0,1730
Belgian,0,1731
Belgian,0,1746
Belgian,0,1753
Belgian,0,1765
Belgian,0,1772
Belgian,0,1782
Belgian,0,1787
Belgian,0,1788
Belgian,0,1789
Belgian,0,1791
Belgian,0,1792
Belgian,0,1793
Belgian,0,1795
Belgian,0,1796
Belgian,0,1797
Belgian,0,1798
Belgian,0,1800
Belgian,0,1801
Belgian,0,1802
Belgian,0,1803
Belgian,0,1804
Belgian,0,1806
Belgian,0,1807
Belgian,0,1808
Belgian,0,1809
Belgian,0,1810
Belgian,0,1811
Belgian,0,1812
Belgian,0,1813
Belgian,0,1814
Belgian,0,1815
Belgian,0,1816
Belgian,0,1817
Belgian,0,1818
Belgian,0,1819
Belgian,0,1820
Belgian,0,1821
Belgian,0,1822
Belgian,0,1823
Belgian,0,1824
Belgian,0,1825
Belgian,0,1826
Belgian,0,1827
Belgian,0,1828
Belgian,0,1829
Belgian,0,1830
Belgian,0,1831
Belgian,0,1832
Belgian,0,1833
Belgian,0,1834
Belgian,0,1835
Belgian,0,1836
Belgian,0,1837
Belgian,0,1838
Belgian,0,1839
Belgian,0,1840
Belgian,0,1841
Belgian,0,1842
Belgian,0,1843
Belgian,0,1844
Belgian,1,1845
Belgian,0,1846
Belgian,0,1847
Belgian,0,1848
Belgian,0,1849
Belgian,0,1850
Belgian,0,1851
Belgian,0,1852
Belgian,0,1853
Belgian,0,1854
Belgian,0,1855
Belgian,0,1856
Belgian,0,1857
Belgian,0,1858
Belgian,1,1859
Belgian,1,1860
Belgian,1,1861
Belgian,2,1862
Belgian,1,1863
Belgian,0,1864
Belgian,1,1865
Belgian,0,1866
Belgian,3,1867
Belgian,0,1868
Belgian,0,1869
Belgian,1,1870
Belgian,0,1871
Belgian,0,1872
Belgian,1,1873
Belgian,0,1874
Belgian,0,1875
Belgian,0,1876
Belgian,0,1877
Belgian,0,1878
Belgian,1,1879
Belgian,0,1880
Belgian,0,1881
Belgian,0,1882
Belgian,0,1883
Belgian,0,1884
Belgian,1,1885
Belgian,1,1886
Belgian,1,1887
Belgian,0,1888
Belgian,3,1889
Belgian,0,1890
Belgian,0,1891
Belgian,1,1892
Belgian,0,1893
Belgian,1,1894
Belgian,1,1895
Belgian,0,1896
Belgian,2,1897
Belgian,1,1898
Belgian,0,1899
Belgian,1,1900
Belgian,1,1901
Belgian,0,1902
Belgian,1,1903
Belgian,0,1904
Belgian,0,1905
Belgian,0,1906
Belgian,0,1907
Belgian,0,1908
Belgian,0,1909
Belgian,1,1910
Belgian,0,1911
Belgian,0,1912
Belgian,0,1913
Belgian,1,1914
Belgian,0,1915
Belgian,1,1916
Belgian,0,1917
Belgian,0,1918
Belgian,2,1919
Belgian,1,1920
Belgian,2,1921
Belgian,3,1922
Belgian,0,1923
Belgian,1,1924
Belgian,2,1925
Belgian,1,1926
Belgian,1,1927
Belgian,1,1928
Belgian,1,1929
Belgian,1,1930
Belgian,0,1931
Belgian,0,1932
Belgian,0,1933
Belgian,5,1934
Belgian,0,1935
Belgian,0,1936
Belgian,0,1937
Belgian,1,1938
Belgian,1,1939
Belgian,1,1940
Belgian,0,1941
Belgian,2,1942
Belgian,1,1943
Belgian,0,1944
Belgian,0,1945
Belgian,3,1946
Belgian,0,1947
Belgian,1,1948
Belgian,0,1949
Belgian,0,1950
Belgian,2,1951
Belgian,0,1952
Belgian,0,1953
Belgian,2,1954
Belgian,1,1955
Belgian,1,1956
Belgian,3,1957
Belgian,2,1958
Belgian,2,1959
Belgian,1,1960
Belgian,2,1961
Belgian,0,1962
Belgian,3,1963
Belgian,1,1964
Belgian,1,1965
Belgian,0,1966
Belgian,0,1967
Belgian,0,1968
Belgian,2,1969
Belgian,0,1970
Belgian,1,1971
Belgian,0,1972
Belgian,0,1973
Belgian,0,1974
Belgian,1,1975
Belgian,2,1976
Belgian,0,1977
Belgian,1,1978
Belgian,0,1979
Belgian,0,1980
Belgian,1,1981
Belgian,0,1982
Belgian,0,1983
Belgian,0,1984
Belgian,0,1985
Belgian,0,1986
Belgian,0,1987
Belgian,0,1988
Belgian,0,1989
Belgian,0,1990
Belgian,0,1991
Belgian,0,1992
Belgian,0,1993
Belgian,0,1994
Belgian,1,1995
Belgian,0,1996
Belgian,0,1997
Belgian,0,1998
Belgian,0,1999
Belgian,0,2000
Belgian,0,2001
Belgian,0,2002
Belgian,0,2003
Belgian,0,2004
Belgian,0,2005
Belgian,0,2006
Belgian,0,2007
Belgian,0,2008
Belgian,0,2009
Belgian,0,2010
Belgian,0,2011
Belgian,0,2012
Belgian,0,2014
Belgian,0,2015
Belgian,0,2016
Belgian,0,2017
Dutch,0,1730
Dutch,0,1731
Dutch,0,1746
Dutch,0,1753
Dutch,0,1765
Dutch,0,1772
Dutch,0,1782
Dutch,0,1787
Dutch,0,1788
Dutch,0,1789
Dutch,0,1791
Dutch,0,1792
Dutch,0,1793
Dutch,0,1795
Dutch,0,1796
Dutch,0,1797
Dutch,0,1798
Dutch,0,1800
Dutch,0,1801
Dutch,0,1802
Dutch,0,1803
Dutch,0,1804
Dutch,0,1806
Dutch,0,1807
Dutch,0,1808
Dutch,0,1809
Dutch,0,1810
Dutch,0,1811
Dutch,0,1812
Dutch,0,1813
Dutch,0,1814
Dutch,0,1815
Dutch,0,1816
Dutch,0,1817
Dutch,0,1818
Dutch,0,1819
Dutch,0,1820
Dutch,0,1821
Dutch,0,1822
Dutch,0,1823
Dutch,1,1824
Dutch,0,1825
Dutch,0,1826
Dutch,0,1827
Dutch,0,1828
Dutch,0,1829
Dutch,0,1830
Dutch,0,1831
Dutch,0,1832
Dutch,0,1833
Dutch,0,1834
Dutch,0,1835
Dutch,0,1836
Dutch,0,1837
Dutch,0,1838
Dutch,0,1839
Dutch,0,1840
Dutch,0,1841
Dutch,0,1842
Dutch,0,1843
Dutch,0,1844
Dutch,0,1845
Dutch,0,1846
Dutch,0,1847
Dutch,1,1848
Dutch,0,1849
Dutch,0,1850
Dutch,0,1851
Dutch,0,1852
Dutch,1,1853
Dutch,0,1854
Dutch,0,1855
Dutch,0,1856
Dutch,0,1857
Dutch,1,1858
Dutch,0,1859
Dutch,0,1860
Dutch,1,1861
Dutch,0,1862
Dutch,0,1863
Dutch,0,1864
Dutch,0,1865
Dutch,0,1866
Dutch,0,1867
Dutch,0,1868
Dutch,1,1869
Dutch,0,1870
Dutch,0,1871
Dutch,1,1872
Dutch,0,1873
Dutch,0,1874
Dutch,0,1875
Dutch,1,1876
Dutch,0,1877
Dutch,1,1878
Dutch,0,1879
Dutch,0,1880
Dutch,1,1881
Dutch,3,1882
Dutch,2,1883
Dutch,2,1884
Dutch,2,1885
Dutch,2,1886
Dutch,2,1887
Dutch,1,1888
Dutch,0,1889
Dutch,2,1890
Dutch,1,1891
Dutch,0,1892
Dutch,1,1893
Dutch,0,1894
Dutch,1,1895
Dutch,1,1896
Dutch,5,1897
Dutch,2,1898
Dutch,2,1899
Dutch,2,1900
Dutch,2,1901
Dutch,2,1902
Dutch,2,1903
Dutch,2,1904
Dutch,0,1905
Dutch,3,1906
Dutch,1,1907
Dutch,1,1908
Dutch,1,1909
Dutch,2,1910
Dutch,0,1911
Dutch,1,1912
Dutch,0,1913
Dutch,3,1914
Dutch,0,1915
Dutch,2,1916
Dutch,1,1917
Dutch,2,1918
Dutch,2,1919
Dutch,2,1920
Dutch,1,1921
Dutch,2,1922
Dutch,2,1923
Dutch,4,1924
Dutch,6,1925
Dutch,0,1926
Dutch,1,1927
Dutch,3,1928
Dutch,3,1929
Dutch,1,1930
Dutch,1,1931
Dutch,2,1932
Dutch,1,1933
Dutch,4,1934
Dutch,1,1935
Dutch,3,1936
Dutch,1,1937
Dutch,3,1938
Dutch,2,1939
Dutch,3,1940
Dutch,5,1941
Dutch,6,1942
Dutch,1,1943
Dutch,3,1944
Dutch,3,1945
Dutch,2,1946
Dutch,0,1947
Dutch,2,1948
Dutch,2,1949
Dutch,2,1950
Dutch,2,1951
Dutch,4,1952
Dutch,0,1953
Dutch,2,1954
Dutch,4,1955
Dutch,3,1956
Dutch,1,1957
Dutch,6,1958
Dutch,5,1959
Dutch,5,1960
Dutch,2,1961
Dutch,3,1962
Dutch,5,1963
Dutch,0,1964
Dutch,2,1965
Dutch,5,1966
Dutch,3,1967
Dutch,6,1968
Dutch,3,1969
Dutch,5,1970
Dutch,3,1971
Dutch,3,1972
Dutch,1,1973
Dutch,2,1974
Dutch,6,1975
Dutch,4,1976
Dutch,2,1977
Dutch,2,1978
Dutch,3,1979
Dutch,2,1980
Dutch,0,1981
Dutch,0,1982
Dutch,2,1983
Dutch,0,1984
Dutch,2,1985
Dutch,0,1986
Dutch,1,1987
Dutch,2,1988
Dutch,0,1989
Dutch,1,1990
Dutch,0,1991
Dutch,2,1992
Dutch,0,1993
Dutch,0,1994
Dutch,0,1995
Dutch,0,1996
Dutch,1,1997
Dutch,0,1998
Dutch,1,1999
Dutch,0,2000
Dutch,0,2001
Dutch,0,2002
Dutch,1,2003
Dutch,1,2004
Dutch,0,2005
Dutch,0,2006
Dutch,0,2007
Dutch,0,2008
Dutch,0,2009
Dutch,0,2010
Dutch,0,2011
Dutch,0,2012
Dutch,0,2014
Dutch,0,2015
Dutch,0,2016
Dutch,0,2017
Norwegian,0,1730
Norwegian,0,1731
Norwegian,0,1746
Norwegian,0,1753
Norwegian,0,1765
Norwegian,0,1772
Norwegian,0,1782
Norwegian,0,1787
Norwegian,0,1788
Norwegian,0,1789
Norwegian,0,1791
Norwegian,0,1792
Norwegian,0,1793
Norwegian,0,1795
Norwegian,0,1796
Norwegian,0,1797
Norwegian,0,1798
Norwegian,0,1800
Norwegian,0,1801
Norwegian,0,1802
Norwegian,0,1803
Norwegian,0,1804
Norwegian,0,1806
Norwegian,0,1807
Norwegian,0,1808
Norwegian,0,1809
Norwegian,0,1810
Norwegian,0,1811
Norwegian,0,1812
Norwegian,0,1813
Norwegian,0,1814
Norwegian,0,1815
Norwegian,0,1816
Norwegian,0,1817
Norwegian,0,1818
Norwegian,0,1819
Norwegian,0,1820
Norwegian,0,1821
Norwegian,0,1822
Norwegian,0,1823
Norwegian,0,1824
Norwegian,0,1825
Norwegian,0,1826
Norwegian,0,1827
Norwegian,0,1828
Norwegian,0,1829
Norwegian,0,1830
Norwegian,0,1831
Norwegian,0,1832
Norwegian,0,1833
Norwegian,0,1834
Norwegian,0,1835
Norwegian,0,1836
Norwegian,1,1837
Norwegian,0,1838
Norwegian,0,1839
Norwegian,0,1840
Norwegian,0,1841
Norwegian,0,1842
Norwegian,0,1843
Norwegian,0,1844
Norwegian,0,1845
Norwegian,0,1846
Norwegian,0,1847
Norwegian,0,1848
Norwegian,0,1849
Norwegian,0,1850
Norwegian,0,1851
Norwegian,0,1852
Norwegian,0,1853
Norwegian,0,1854
Norwegian,0,1855
Norwegian,0,1856
Norwegian,0,1857
Norwegian,0,1858
Norwegian,0,1859
Norwegian,0,1860
Norwegian,0,1861
Norwegian,0,1862
Norwegian,1,1863
Norwegian,0,1864
Norwegian,0,1865
Norwegian,0,1866
Norwegian,1,1867
Norwegian,0,1868
Norwegian,0,1869
Norwegian,0,1870
Norwegian,0,1871
Norwegian,0,1872
Norwegian,0,1873
Norwegian,0,1874
Norwegian,0,1875
Norwegian,0,1876
Norwegian,0,1877
Norwegian,0,1878
Norwegian,0,1879
Norwegian,0,1880
Norwegian,0,1881
Norwegian,0,1882
Norwegian,0,1883
Norwegian,1,1884
Norwegian,0,1885
Norwegian,0,1886
Norwegian,0,1887
Norwegian,0,1888
Norwegian,1,1889
Norwegian,0,1890
Norwegian,0,1891
Norwegian,0,1892
Norwegian,1,1893
Norwegian,0,1894
Norwegian,0,1895
Norwegian,0,1896
Norwegian,0,1897
Norwegian,0,1898
Norwegian,0,1899
Norwegian,0,1900
Norwegian,0,1901
Norwegian,0,1902
Norwegian,0,1903
Norwegian,0,1904
Norwegian,0,1905
Norwegian,0,1906
Norwegian,0,1907
Norwegian,0,1908
Norwegian,0,1909
Norwegian,0,1910
Norwegian,0,1911
Norwegian,0,1912
Norwegian,1,1913
Norwegian,0,1914
Norwegian,0,1915
Norwegian,1,1916
Norwegian,0,1917
Norwegian,0,1918
Norwegian,0,1919
Norwegian,0,1920
Norwegian,0,1921
Norwegian,0,1922
Norwegian,0,1923
Norwegian,0,1924
Norwegian,0,1925
Norwegian,0,1926
Norwegian,0,1927
Norwegian,0,1928
Norwegian,0,1929
Norwegian,0,1930
Norwegian,0,1931
Norwegian,0,1932
Norwegian,0,1933
Norwegian,0,1934
Norwegian,0,1935
Norwegian,0,1936
Norwegian,0,1937
Norwegian,2,1938
Norwegian,1,1939
Norwegian,0,1940
Norwegian,0,1941
Norwegian,1,1942
Norwegian,1,1943
Norwegian,0,1944
Norwegian,0,1945
Norwegian,0,1946
Norwegian,0,1947
Norwegian,0,1948
Norwegian,0,1949
Norwegian,0,1950
Norwegian,0,1951
Norwegian,0,1952
Norwegian,1,1953
Norwegian,1,1954
Norwegian,1,1955
Norwegian,1,1956
Norwegian,0,1957
Norwegian,1,1958
Norwegian,2,1959
Norwegian,0,1960
Norwegian,1,1961
Norwegian,0,1962
Norwegian,2,1963
Norwegian,0,1964
Norwegian,1,1965
Norwegian,2,1966
Norwegian,2,1967
Norwegian,0,1968
Norwegian,2,1969
Norwegian,1,1970
Norwegian,3,1971
Norwegian,1,1972
Norwegian,1,1973
Norwegian,0,1974
Norwegian,0,1975
Norwegian,1,1976
Norwegian,0,1977
Norwegian,0,1978
Norwegian,1,1979
Norwegian,0,1980
Norwegian,0,1981
Norwegian,0,1982
Norwegian,0,1983
Norwegian,0,1984
Norwegian,0,1985
Norwegian,0,1986
Norwegian,0,1987
Norwegian,0,1988
Norwegian,0,1989
Norwegian,0,1990
Norwegian,0,1991
Norwegian,0,1992
Norwegian,0,1993
Norwegian,1,1994
Norwegian,0,1995
Norwegian,1,1996
Norwegian,0,1997
Norwegian,1,1998
Norwegian,0,1999
Norwegian,1,2000
Norwegian,0,2001
Norwegian,0,2002
